52.44417106,51.13881586,50.69676426,52.64859603,51.74368899,50.85735566,52.2228098,51.10978547,51.95536743,52.02081787,52.47560477,51.01969219,50.34329065,50.77193986,50.64884799,50.55159394,52.45878312,51.22134845,51.05249882,50.30796222,51.91633287,50.90389538,51.45904945,50.13482926,50.87842317,50.95250254,52.67564056,50.10281461,50.32247933,52.20922856,52.6812218,51.27426719,51.43233873,50.92084522,51.16054416,50.62039586,50.62620361,50.65494892,52.98793166,51.55119981,50.26585322,50.75524575,50.60558811,52.77828882,51.5983727,51.17579384,52.5504318,51.64099871,50.71925465,51.53272993,1
52.71737581,50.95720346,52.21949668,51.5356698,50.21181178,52.79374716,50.80240508,52.54295221,52.67801738,50.88166237,50.2723707,51.97609371,52.06216315,52.82359611,51.48168743,50.14634949,52.41171178,50.26689575,51.31073025,51.37878545,50.67102349,50.4767367,51.69118967,52.9195617,50.28486667,51.91453268,52.46003897,51.92529205,52.04131328,51.48310363,52.44872823,52.44425929,51.8925193,52.08090583,50.20158363,51.29069129,51.37511208,52.59225334,52.63649624,51.55751401,51.44828181,51.02382157,51.47421106,52.3387988,50.28376203,51.8634644,51.21887824,52.75594835,51.69724421,51.31559648,1
50.38096045,52.9581532,52.66697704,51.12860844,51.12273893,52.39955518,50.7327423,50.82444793,51.35065693,50.42638933,50.61913522,51.11550344,51.35867697,51.19333708,52.14926611,51.58400308,50.91675109,50.83306778,51.78705362,50.78090509,50.50802003,51.64381028,50.82866621,52.1295559,50.03421828,50.63580547,52.1961706,51.46753225,52.53861745,52.47164279,52.84226995,50.45971201,51.92143199,52.16764,52.04795514,52.89826401,50.37412459,50.27508887,51.15345227,50.40687685,52.70463766,52.61463029,50.21115747,52.22699627,52.53981422,51.20015566,52.40534454,52.90895804,50.21455015,50.59985628,1
52.74012757,52.15454272,52.57942288,52.65128644,50.10076887,50.99322421,50.49608093,51.31362372,52.60080956,52.89003411,52.37972006,52.24916826,52.53120774,51.15187419,51.30921227,51.9730321,51.06006698,51.00609655,52.86846221,50.60141249,51.17281634,51.28666012,52.59183895,51.11178256,51.77771844,51.3624262,50.60676115,52.43063132,51.3809423,52.1604305,50.72095929,50.95638681,52.21916208,52.49336481,51.70408326,52.43802134,50.49806039,51.94612479,51.47192639,52.63133198,51.73340658,51.15873687,50.46968721,52.7517494,50.92176734,51.37065859,52.76737081,52.07084727,50.52020992,51.0869389,1
51.89707774,51.23955008,51.79118237,50.73728547,51.21842927,52.21225853,51.82149826,50.95409721,52.25145906,51.71162973,52.04519466,52.21561714,50.57877903,52.28927802,52.72823526,50.98992572,51.28592967,51.69150472,52.17183062,50.7364724,51.37703426,50.44864026,51.81087449,51.47016054,50.18585042,51.50868855,51.6794619,50.41528179,52.06215763,52.48449346,51.73910175,52.63717824,52.0706188,50.13306317,51.01145994,52.0900485,50.52435335,50.55709635,51.47333317,50.83412972,52.90794422,51.18807451,50.27412829,50.41404385,50.22983565,51.11318516,51.45341314,52.43475824,52.78743117,52.88360537,1
50.29262121,50.29589071,51.96425643,50.49200983,51.97387434,51.70231965,51.84521571,50.37670939,51.34448769,50.61472511,51.40997175,50.99749361,52.00724542,50.47794076,51.35927316,50.50502649,52.47696513,51.85086715,52.24364056,52.0493221,52.53632898,50.95596976,51.89257295,52.756045,52.93306906,52.16267096,50.62639612,50.59411193,52.60095424,50.54776725,50.56644479,51.03123055,50.46951968,51.76563821,50.86680021,50.4521444,51.02501616,52.23595353,51.14209732,52.08359333,51.37172411,52.78822452,50.25994427,52.45088452,50.82069644,51.33936205,50.67764726,52.42757426,50.3876038,50.3555835,1
50.83549466,52.20367738,52.74504198,51.97581155,51.72572163,50.048191,52.78252982,51.92002407,51.81995418,50.79139395,52.69330589,52.30344763,51.61246746,52.54514674,51.28616059,50.4963769,51.97758846,52.67975258,51.99193144,51.94767884,51.59984984,52.3495336,50.46898227,51.55912597,52.12493418,51.62013555,50.15689279,52.67322695,51.65535034,50.7374536,51.05382963,52.54407092,51.46661758,51.81995242,51.64547673,52.59689618,50.60696832,51.51194125,50.24780824,50.96846805,52.40437606,51.22086321,52.14611191,50.73217629,52.11623729,50.74026003,52.592146,50.87932367,51.36564518,52.77273285,1
51.64064456,51.91191887,51.29954924,50.7668547,52.92786871,51.27654366,52.87466551,52.08691871,52.1007277,50.27231309,51.22558963,50.80600982,51.46904502,51.00489866,51.49197232,50.1376014,50.48497783,50.5196639,50.02619321,51.15933102,50.2138373,52.26097038,50.82273012,51.89371124,50.86916947,50.46231544,50.92072548,50.77960696,51.54607506,52.20964565,51.81876662,52.36734442,51.01862708,50.7104756,52.27188487,52.17700727,52.78784683,50.07256618,52.02676201,51.15394632,51.00158449,50.7458125,50.03116787,50.30038235,50.79550583,50.0635205,51.96880111,52.9453236,50.62255589,51.03121376,1
52.87252051,50.22152563,50.86928227,50.47280969,51.32491801,50.08813531,52.40542478,52.79023367,50.70041157,52.03557135,51.97564523,50.58109385,50.90876287,51.90012153,51.41894279,50.68740972,52.49843747,52.40930867,51.63316533,52.94131588,51.06085429,51.34543244,52.80971486,51.12199457,51.51711594,50.36576728,51.25386333,52.11242776,52.93494807,51.22817135,51.93370356,52.3861096,51.55523915,51.51179607,50.26146009,51.7459117,51.05409283,50.29586858,52.96422377,50.27232214,50.3812988,52.8563509,50.35998348,51.14612135,52.61705959,50.34150313,50.85531679,52.47374468,52.87647803,50.26357916,1
52.89466561,50.3615245,51.8956469,50.82981735,52.33351092,52.35252998,51.83796496,52.33863204,51.36224754,52.8244436,52.8752583,50.11875098,52.83955514,50.09369365,51.94774988,51.73044106,52.61927039,50.22489629,50.4498124,50.61017218,52.78388579,51.73135997,51.64417567,52.08396707,52.37687671,51.60460839,51.15069975,52.5032901,52.79631387,51.30795537,51.84578035,51.79041697,52.43179552,51.61435997,52.02057097,50.36892699,50.69940395,52.39868101,51.4035933,51.53387139,51.66064626,51.52274779,50.52832648,50.28009718,52.78772255,52.99558348,51.14082173,51.04251942,51.71710082,52.37244172,1
50.47283925,52.94478863,50.88626552,50.89612624,51.70837528,52.94244452,52.66521327,50.96017525,50.14317528,50.45959643,50.9054611,51.17946702,50.22605781,51.88994321,51.42105555,51.2169053,50.37917529,50.10583202,51.47814685,51.92887083,51.24274392,52.82181983,52.91498459,50.48551473,52.5628151,51.48971695,52.63433642,52.30140487,51.00255485,50.53429036,52.63706828,50.80836873,51.07713539,50.16370644,50.11240076,52.1119621,51.16511691,51.02626488,51.66629589,51.12504086,51.97963519,50.19863588,50.57826953,50.9975892,50.79960316,50.38116436,50.19692347,50.62809474,52.45762959,51.50575123,1
52.91177835,51.49039827,51.86608637,50.01771298,50.06329935,52.06983258,51.55664085,51.82039947,51.83399342,52.00192557,52.17456737,52.22633029,51.01441569,52.33477734,51.50061632,50.49002544,50.31023953,51.97853799,50.07606126,51.40265611,51.10686148,50.80816527,50.9785005,50.67476599,50.83069709,50.88207591,52.84805352,52.30790789,50.2529613,51.40261679,52.25259229,52.85485241,51.04862149,51.06535803,52.83108736,52.21609758,51.7156982,50.94634956,50.91317558,51.36291588,50.71783496,52.02430847,50.38748305,52.7896423,51.09053427,50.86405698,50.10299914,50.64639257,50.72190709,50.22747475,1
52.87150084,50.06724096,50.14260258,50.68595599,51.53682066,52.33905613,51.38999274,50.42334748,50.05126984,52.34494447,52.25570681,52.18717005,51.55164073,51.32033619,51.85218996,51.10691102,52.07430579,50.9128221,50.45014809,51.31800305,52.55268823,51.26301374,50.08631206,50.30093,52.67156214,52.51817839,51.44373861,51.07764176,50.69671002,52.19299138,52.41126619,52.41299905,51.9666538,50.84597486,50.12836948,51.10660247,51.3100421,51.98002879,52.93675124,51.29209859,50.05375191,52.95897333,50.71996355,51.76731529,52.45075001,50.91974319,51.2201701,50.92954981,51.02143735,51.76898649,1
51.45612695,50.16149465,52.98382969,52.01035338,51.22265644,51.79393553,50.73860652,50.01713605,51.87295925,52.7036143,50.55689234,51.45670877,52.99699706,50.32596993,52.20582145,51.80665021,50.16873567,51.94733228,52.76128058,50.97132564,52.39280709,51.64313974,50.49390629,51.11622204,51.55689131,50.33182176,51.42821557,51.27075083,50.28162506,50.43462342,50.75828045,50.11122562,50.44611514,52.14858743,52.49087029,51.38985048,51.77010255,51.17199152,51.13797921,50.27611432,50.56025642,51.12085835,51.00646993,51.98103183,50.32551858,52.96261036,50.16613108,50.13645087,50.06455899,51.9922093,1
52.40084141,50.42262139,50.62029245,52.94499681,50.65951122,50.85382839,52.27394896,51.26208936,50.58309077,51.52748841,51.70513966,50.3924644,50.48365294,50.25031205,51.42415324,52.88863965,51.14163046,51.32386945,51.36885409,52.05907301,51.05070676,50.3478835,51.25675925,51.76020983,52.25493433,50.48097941,51.39118403,52.40944704,52.24606674,50.47868046,50.66159741,51.83384741,51.19979199,52.2217825,51.60749822,51.68684901,50.87196034,51.62926413,52.34738067,51.61536233,50.20072066,52.16281357,51.22913332,52.52756595,50.6122951,50.44928828,50.49762118,51.62779778,51.01646473,51.99021265,1
50.42565902,52.68042294,51.82209187,50.76844634,50.691382,52.23876445,51.78458791,52.68294945,51.51746925,51.15088755,50.18333771,52.06168103,50.51379415,51.87446734,52.3732158,52.97364109,50.83334437,51.7217901,51.44398327,50.76374029,52.32919705,52.95484433,50.93215527,52.12723403,51.6477816,51.55565523,52.39825916,50.75430008,50.04802413,52.36339914,50.36511245,51.15982305,51.90037043,52.3493476,51.01180947,51.89852357,50.88447703,51.14272412,50.58045075,51.65690357,51.84197621,50.61725932,50.71231725,51.59559978,51.11919541,50.49771536,50.24657747,51.54164293,50.35956478,52.55177476,1
51.26528385,51.39746022,51.04289098,51.85751796,51.31564935,52.08162274,50.01461827,50.46781285,51.43939627,52.25554221,52.04984476,50.79438058,50.47607711,50.9423432,51.56604906,50.20984268,51.4091561,51.01620026,50.36882196,50.38451468,50.1454105,51.17220652,50.94302399,52.07001214,50.33537346,50.46135572,51.08920338,52.32517069,51.88673668,50.57227236,51.15309247,51.97094212,51.25410654,51.41054028,51.83715721,50.83892588,51.32205341,51.71576119,52.87066122,50.97399494,51.5359311,51.59987772,50.30670115,51.34973565,52.30780278,51.37080847,52.38934393,52.62645991,51.20742089,52.72139422,1
52.74720658,51.68257021,52.1532112,52.91548846,52.75968149,51.32756944,51.95959396,50.93166455,52.13164138,51.36002705,52.00617771,51.09638335,50.83187842,52.54837867,52.97662975,50.69547532,52.85172649,50.79447124,50.73520227,50.4991773,51.77081207,51.51327764,50.24089627,52.86269734,52.71449345,50.69666373,52.20760356,51.41514154,52.62364809,51.18096768,50.43258972,52.68602137,50.14681613,52.21694412,52.61015212,50.38618972,50.54883653,52.20755657,51.3102673,51.37455083,51.46362453,52.58717316,52.93526649,51.2344801,50.32847029,50.69676492,51.5824473,50.59445501,50.6363231,51.83112232,1
52.37662199,51.48336904,50.08397989,51.47651378,50.9571127,51.25738492,52.86599351,52.88266354,52.07099156,51.7112441,50.40259925,52.90157197,52.19219897,50.24176827,51.96023046,50.82682673,51.51012813,52.68404206,52.81145923,50.05505532,50.47471302,52.41081708,52.91323813,50.1808371,50.2129119,52.72077017,52.81690253,50.1563723,51.94039873,51.4876651,51.75551017,50.00582099,51.31258952,52.9652564,50.14467917,52.33562233,52.48582993,50.69959004,51.45977284,50.69655401,50.9306586,50.15049428,52.64012741,50.52689884,52.8455768,51.79417453,52.88483708,51.09503236,51.97736837,52.97775735,1
